list,thread_key,root_message_id,messages,path
jboske,ca2c57cd1dbf-more_true_%28was%3A_re%3A_re%3A_ka_ka_%28was%3A,f3.2209d2c8.2ac8b120@aol.com,32,mail/jboske/threads/2002/ca2c57cd1dbf-more_true_%28was%3A_re%3A_re%3A_ka_ka_%28was%3A.txt
jboske,179e3331f340-xoi'a,20021001211551.g88483-100000@granite.thestonecutters.net,29,mail/jboske/threads/2002/179e3331f340-xoi'a.txt
jboske,"07ecc2b1962d-kau,_take_2",f382xwpfacoy3leztrv00004986@hotmail.com,2,"mail/jboske/threads/2002/07ecc2b1962d-kau,_take_2.txt"
jboske,e52cc845a818-kau%3A_instantiation,6eb56fbd-0ff5-11d7-8aa3-003065d4ec72@optushome.com.au,11,mail/jboske/threads/2002/e52cc845a818-kau%3A_instantiation.txt
jboske,737e3ab59ab9-lo'e%3A_solomontean_capitulation,e58d90f6-0ffe-11d7-8aa3-003065d4ec72@optushome.com.au,1,mail/jboske/threads/2002/737e3ab59ab9-lo'e%3A_solomontean_capitulation.txt
jboske,a72df59f3e3c-lo'e%3A_solomontean_capitulation%3A_resend,f6bd01a6-1006-11d7-8aa3-003065d4ec72@optushome.com.au,3,mail/jboske/threads/2002/a72df59f3e3c-lo'e%3A_solomontean_capitulation%3A_resend.txt
jboske,97bbcc1a799f-%22goi'a%22,lpbbjkmninkhacndiigmeeechcaa.a.rosta@lycos.co.uk,12,mail/jboske/threads/2002/97bbcc1a799f-%22goi'a%22.txt
jboske,3af32f86b122-%22solomontean%22,lpbbjkmninkhacndiigmeeedhcaa.a.rosta@lycos.co.uk,3,mail/jboske/threads/2002/3af32f86b122-%22solomontean%22.txt
jboske,15d4233e8743-lo'ie_%21%3D_lo'ei,p05200f00ba22d90658ee@[128.250.86.174],67,mail/jboske/threads/2002/15d4233e8743-lo'ie_%21%3D_lo'ei.txt
jboske,a1dbb5d2db54-loi'e_%3D_loi_%3F,af7e03e9-1101-11d7-93fc-003065d4ec72@optushome.com.au,47,mail/jboske/threads/2002/a1dbb5d2db54-loi'e_%3D_loi_%3F.txt
jboske,6028a92afa78-paroi_ro_mentu_%5B1%5D,ang0s8+otid@egroups.com,7,mail/jboske/threads/2002/6028a92afa78-paroi_ro_mentu_%5B1%5D.txt
jboske,87451d764d52-tu'o_du'u_%28was_re%3A_xoi'a%29,20021003001550.ga80454@allusion.net,3,mail/jboske/threads/2002/87451d764d52-tu'o_du'u_%28was_re%3A_xoi'a%29.txt
jboske,4ec0f4e9e174-loi%3A_quantitative_claims,p05200f0bba2423bfdb8a@[128.250.86.174],9,mail/jboske/threads/2002/4ec0f4e9e174-loi%3A_quantitative_claims.txt
jboske,"4626c37268c9-so,_singulatives%2E%2E",f107u4rlduh84zfekwe00011d31@hotmail.com,5,"mail/jboske/threads/2002/4626c37268c9-so,_singulatives%2E%2E.txt"
jboske,3b98a1a9b5fa-tu'o_du'u_%28was_re%3A_xoi'a%29,20021003002044.gb80454@allusion.net,2,mail/jboske/threads/2002/3b98a1a9b5fa-tu'o_du'u_%28was_re%3A_xoi'a%29.txt
jboske,f191bc5e56e8-group_loi_rejected,p05200f0fba2444e5a066@[128.250.86.174],2,mail/jboske/threads/2002/f191bc5e56e8-group_loi_rejected.txt
jboske,d3741e4e324a-backing_off_loi,p05200f01ba2488726cdd@[128.250.86.174],2,mail/jboske/threads/2002/d3741e4e324a-backing_off_loi.txt
jboske,02b136750edc-killing_kau,fd128512-11b2-11d7-93fc-003065d4ec72@optushome.com.au,8,mail/jboske/threads/2002/02b136750edc-killing_kau.txt
jboske,3531b37f3c3d-subject%3A_re%3A_%5Bjboske%5D_killing_kau,a34ce043-11c2-11d7-93fc-003065d4ec72@optushome.com.au,4,mail/jboske/threads/2002/3531b37f3c3d-subject%3A_re%3A_%5Bjboske%5D_killing_kau.txt
jboske,cebeefc527bf-anaphora_%26_glorking_%28was%3A_re%3A_sane_kau%,f191qt5cvejqsrvagv800003e21@hotmail.com,12,mail/jboske/threads/2002/cebeefc527bf-anaphora_%26_glorking_%28was%3A_re%3A_sane_kau%.txt
jboske,f84fa0b5f1d7-off-topic%3A_sampson,lpbbjkmninkhacndiigmkejehcaa.a.rosta@lycos.co.uk,2,mail/jboske/threads/2002/f84fa0b5f1d7-off-topic%3A_sampson.txt
jboske,37a1ac2a9d77-specificity_of_da_%28was%3A_kau%29,f247tttl04rbs5cxve00001953e@hotmail.com,2,mail/jboske/threads/2002/37a1ac2a9d77-specificity_of_da_%28was%3A_kau%29.txt
jboske,3c5492bd8dd6-tu'o_du'u,159.154c723a.2acf2493@aol.com,2,mail/jboske/threads/2002/3c5492bd8dd6-tu'o_du'u.txt
jboske,1da5e5f87683-unbound_ko'a_%28was%3A_re%3A_kau,f51pgqhpt6ef9i0vjpf00004cd4@hotmail.com,3,mail/jboske/threads/2002/1da5e5f87683-unbound_ko'a_%28was%3A_re%3A_kau.txt
jboske,252ef36bfb0d-sane_kau%3F_%28was%3A_re%3A_re%3A_re%3A_re%3A_l,f32pdpuksww6gppy3aa00006009@hotmail.com,3,mail/jboske/threads/2002/252ef36bfb0d-sane_kau%3F_%28was%3A_re%3A_re%3A_re%3A_re%3A_l.txt
jboske,a4f1b6f14d58-lo'e_gadri%3A_can_we_converge_towards_a_resolut,lpbbjkmninkhacndiigmcekihcaa.a.rosta@lycos.co.uk,41,mail/jboske/threads/2002/a4f1b6f14d58-lo'e_gadri%3A_can_we_converge_towards_a_resolut.txt
jboske,1a1c26b2b0e8-the_singularisations,p05200f04ba2576b74493@[128.250.86.174],2,mail/jboske/threads/2002/1a1c26b2b0e8-the_singularisations.txt
jboske,ea27fe9e3318-gaps_and_ungaps,p05200f08ba259f8ed6c0@[128.250.86.174],14,mail/jboske/threads/2002/ea27fe9e3318-gaps_and_ungaps.txt
jboske,0d48a052cb72-i_like_chocolate,8b.1ef5914a.2acf8b91@aol.com,7,mail/jboske/threads/2002/0d48a052cb72-i_like_chocolate.txt
jboske,bb1564459416-gadri_schon_wieder_mal,3f97e6dc-128c-11d7-b532-003065d4ec72@optushome.com.au,7,mail/jboske/threads/2002/bb1564459416-gadri_schon_wieder_mal.txt
jboske,4dabf044d48c-subject%3A%E2%80%A0_re%3A_killing_kau,edcff6e8-128c-11d7-b532-003065d4ec72@optushome.com.au,1,mail/jboske/threads/2002/4dabf044d48c-subject%3A%E2%80%A0_re%3A_killing_kau.txt
jboske,aa50ab2d4e76-nitcu_x2_%28was%3A_re%3A_re%3A_lo'ie_%21%3D_lo',35a568a0-128e-11d7-b532-003065d4ec72@optushome.com.au,7,mail/jboske/threads/2002/aa50ab2d4e76-nitcu_x2_%28was%3A_re%3A_re%3A_lo'ie_%21%3D_lo'.txt
jboske,d3ca221a6b53-paper_to_consider_on_intensionals%3F,24744c08-1295-11d7-b532-003065d4ec72@optushome.com.au,4,mail/jboske/threads/2002/d3ca221a6b53-paper_to_consider_on_intensionals%3F.txt
jboske,707ab826a5d0-apologies_for_allround_slovenliness,267b8d92-129a-11d7-b532-003065d4ec72@optushome.com.au,1,mail/jboske/threads/2002/707ab826a5d0-apologies_for_allround_slovenliness.txt
jboske,9d1de20c9203-please_read%3A_proposed_voluntary_code_of_condu,lpbbjkmninkhacndiigmcenfhcaa.a.rosta@lycos.co.uk,10,mail/jboske/threads/2002/9d1de20c9203-please_read%3A_proposed_voluntary_code_of_condu.txt
jboske,22a243e9bfa3-factivity_of_djuno_%28was%3A_re%3A_gaps_and_ung,f995eikcqef2a9je11o0000274d@hotmail.com,7,mail/jboske/threads/2002/22a243e9bfa3-factivity_of_djuno_%28was%3A_re%3A_gaps_and_ung.txt
jboske,dd4f4e52f610-q-kau_2002%3A_halfway_towards_a_solution%2Freso,lpbbjkmninkhacndiigmieiiffaa.a.rosta@ntlworld.com,2,mail/jboske/threads/2002/dd4f4e52f610-q-kau_2002%3A_halfway_towards_a_solution%2Freso.txt
jboske,400bf4e78c63-a_personal_gadri_paradigm_%28was%3A_re%3A_lo'e_,f87soshxvosbksvbvaq00027e0c@hotmail.com,2,mail/jboske/threads/2002/400bf4e78c63-a_personal_gadri_paradigm_%28was%3A_re%3A_lo'e_.txt
jboske,"aad912bee6b8-individuation_and_masses_%28was%3A_re%3A_mass,_",f446gvdj4abgymsx0ld0001a298@hotmail.com,44,"mail/jboske/threads/2002/aad912bee6b8-individuation_and_masses_%28was%3A_re%3A_mass,_.txt"
jboske,70814a878109-heading_for_western_islands,1d045e00-132e-11d7-b532-003065d4ec72@optushome.com.au,3,mail/jboske/threads/2002/70814a878109-heading_for_western_islands.txt
jboske,0bc94a3da574-depicting_a_snake,lpbbjkmninkhacndiigmcepohcaa.a.rosta@lycos.co.uk,4,mail/jboske/threads/2002/0bc94a3da574-depicting_a_snake.txt
jboske,d337aaee9d88-unique_%3D%3D_misterhood%3F_%28was%3A_lo'e_gadr,f146xsdw9sux5ypux0400021430@hotmail.com,1,mail/jboske/threads/2002/d337aaee9d88-unique_%3D%3D_misterhood%3F_%28was%3A_lo'e_gadr.txt
jboske,728197d765dd-anaphora_%26_glorking_%28was%3A_re%3A_sane_kau%,f202pgvaf4egfhjq5zm0000be7f@hotmail.com,3,mail/jboske/threads/2002/728197d765dd-anaphora_%26_glorking_%28was%3A_re%3A_sane_kau%.txt
jboske,be8bcb3c1b55-unique_%3D%3D_misterhood%3F_%28was%3A_lo'e_gadr,f26lkivqmehk31pzxqr00007258@hotmail.com,7,mail/jboske/threads/2002/be8bcb3c1b55-unique_%3D%3D_misterhood%3F_%28was%3A_lo'e_gadr.txt
jboske,"c6bd23e1c09c-individuation_and_masses_%28was%3A_re%3A_mass,_",0h7f007c09iojw@mxout1.netvision.net.il,2,"mail/jboske/threads/2002/c6bd23e1c09c-individuation_and_masses_%28was%3A_re%3A_mass,_.txt"
jboske,102b02b2a608-anaphora_%26_glorking_%28was%3A_re%3A_sane_kau%,f33lnnblb6utzbxlxoz0000b42a@hotmail.com,5,mail/jboske/threads/2002/102b02b2a608-anaphora_%26_glorking_%28was%3A_re%3A_sane_kau%.txt
jboske,a4649a3062a5-tu'o_summary_%28was_re%3A_re%3A_tu'o_du'u,85.223d9425.2ad0588e@aol.com,2,mail/jboske/threads/2002/a4649a3062a5-tu'o_summary_%28was_re%3A_re%3A_tu'o_du'u.txt
jboske,66a279b84a1d-default_quantifiers_%28was%3A_re%3A_individuati,f91prhmogrgkq6mbyss00004e60@hotmail.com,6,mail/jboske/threads/2002/66a279b84a1d-default_quantifiers_%28was%3A_re%3A_individuati.txt
jboske,cce3737e7f01-anaphora_%26_glorking_%28was%3A_re%3A_sane_kau%,f2309qtpftysl1q4gto00000eff@hotmail.com,1,mail/jboske/threads/2002/cce3737e7f01-anaphora_%26_glorking_%28was%3A_re%3A_sane_kau%.txt
jboske,d0db00c4da65-anaphora_%26_glorking_%28was%3A_re%3A_sane_kau%,f260wiood6eoczipzl3000097f1@hotmail.com,8,mail/jboske/threads/2002/d0db00c4da65-anaphora_%26_glorking_%28was%3A_re%3A_sane_kau%.txt
jboske,2cf7f04d00ae-lau'i_%3D_lu'i_su'o%3F_%28was%3A_re%3A_anaphora,f258764jmn8eegbdbmm00008a7c@hotmail.com,4,mail/jboske/threads/2002/2cf7f04d00ae-lau'i_%3D_lu'i_su'o%3F_%28was%3A_re%3A_anaphora.txt
jboske,9f9151f027ce-can't_keep_away,980f672a-149c-11d7-910e-003065d4ec72@optushome.com.au,7,mail/jboske/threads/2002/9f9151f027ce-can't_keep_away.txt
jboske,b844cc5843e5-inner_quantifier_for_substances,1903.64.105.72.131.1040458264.squirrel@www.thestonecutters.net,3,mail/jboske/threads/2002/b844cc5843e5-inner_quantifier_for_substances.txt
jboske,6c1d6aa32f7f-jboskeists_go_down_with_the_pox_%28was%3A_re%3A,f68sxuoj21pmo63jav40000bb62@hotmail.com,2,mail/jboske/threads/2002/6c1d6aa32f7f-jboskeists_go_down_with_the_pox_%28was%3A_re%3A.txt
jboske,1059ac78e63d-gadri_paradigm%3A_2_excellent_proposals,lpbbjkmninkhacndiigmaeffhdaa.a.rosta@lycos.co.uk,41,mail/jboske/threads/2002/1059ac78e63d-gadri_paradigm%3A_2_excellent_proposals.txt
jboske,6bb745f1f64f-tautologies,f1537dbosyigjyfbf8800005f19@hotmail.com,14,mail/jboske/threads/2002/6bb745f1f64f-tautologies.txt
jboske,c42da6685cbc-%2A%2A%2Aro%2A%2A%2A_lo'e_cinfo_cu_xabju_le_fri,lpbbjkmninkhacndiigmgefjhdaa.a.rosta@lycos.co.uk,7,mail/jboske/threads/2002/c42da6685cbc-%2A%2A%2Aro%2A%2A%2A_lo'e_cinfo_cu_xabju_le_fri.txt
jboske,"da1ad25552ba-mei,_latest_cause_celebre",f9619b74-15c0-11d7-92d7-003065d4ec72@optushome.com.au,29,"mail/jboske/threads/2002/da1ad25552ba-mei,_latest_cause_celebre.txt"
jboske,15a0860b47a9-slashdot_jboske%3F,p05200f01ba2c31ccf207@[128.250.86.174],2,mail/jboske/threads/2002/15a0860b47a9-slashdot_jboske%3F.txt
jboske,4812e3ed5012-there_are_no_fundamentalists%2E%2E%2E,ba609f80-1663-11d7-92d7-003065d4ec72@optushome.com.au,3,mail/jboske/threads/2002/4812e3ed5012-there_are_no_fundamentalists%2E%2E%2E.txt
jboske,177fc5e87e0f-collective%3A_definition,d694a0ce-1663-11d7-92d7-003065d4ec72@optushome.com.au,14,mail/jboske/threads/2002/177fc5e87e0f-collective%3A_definition.txt
jboske,46d86a5c0312-lojbanmass,lpbbjkmninkhacndiigmaehihdaa.a.rosta@lycos.co.uk,3,mail/jboske/threads/2002/46d86a5c0312-lojbanmass.txt
jboske,"1d686dcf579c-test,_ignore_this_please",20021005202100.h7286-100000@granite.thestonecutters.net,1,"mail/jboske/threads/2002/1d686dcf579c-test,_ignore_this_please.txt"
jboske,797289fa69c7-xorxesmass_vs_lojbanmass_%28was_re%3A_%5Bjboske,f188jxoxjagxti8m19v000009f6@hotmail.com,1,mail/jboske/threads/2002/797289fa69c7-xorxesmass_vs_lojbanmass_%28was_re%3A_%5Bjboske.txt
jboske,e77c0f9a989c-collective_and_substance,lpbbjkmninkhacndiigmaehohdaa.a.rosta@lycos.co.uk,5,mail/jboske/threads/2002/e77c0f9a989c-collective_and_substance.txt
jboske,528150c4562d-more_true_%28was%3A_ka_ka_%28was%3A_context_lea,20021005202931.h7286-100000@granite.thestonecutters.net,21,mail/jboske/threads/2002/528150c4562d-more_true_%28was%3A_ka_ka_%28was%3A_context_lea.txt
jboske,1c16d94fb27a-'excellent_solution'_reprised_for_xod_%28was%3A,f91aexddao2rpy9tmtf00000600@hotmail.com,2,mail/jboske/threads/2002/1c16d94fb27a-'excellent_solution'_reprised_for_xod_%28was%3A.txt
jboske,"f4e029f16c23-piro,_pisu'o_and_demorgan",f73jq5iul3kjlgfpsot0000c951@hotmail.com,8,"mail/jboske/threads/2002/f4e029f16c23-piro,_pisu'o_and_demorgan.txt"
jboske,f688e889e2b6-season's_beatings,p05200f05ba2d522454f1@[128.250.86.174],1,mail/jboske/threads/2002/f688e889e2b6-season's_beatings.txt
jboske,e218ef534fff-my_version_of_the_solution,p05200f06ba2d56725726@[128.250.86.174],1,mail/jboske/threads/2002/e218ef534fff-my_version_of_the_solution.txt
jboske,939a76d70bf3-there_are_no_fundamentalists%2E%2E,p05200f0aba2d62bb383b@[128.250.86.174],1,mail/jboske/threads/2002/939a76d70bf3-there_are_no_fundamentalists%2E%2E.txt
jboske,235c3d2b10ff-fundamentalism_as_fundamental_%28re%3A_re%3A_ga,p05200f0bba2d64e9bb3f@[128.250.86.174],3,mail/jboske/threads/2002/235c3d2b10ff-fundamentalism_as_fundamental_%28re%3A_re%3A_ga.txt
jboske,fbc425fb4de1-fundamentalism_as_fundamental_%28re%3A_re%3A_ga,p05200f0cba2d6ab8179e@[128.250.86.174],25,mail/jboske/threads/2002/fbc425fb4de1-fundamentalism_as_fundamental_%28re%3A_re%3A_ga.txt
jboske,79f24d80edc7-one_more_try,97c5a21a-16fd-11d7-92d7-003065d4ec72@optushome.com.au,7,mail/jboske/threads/2002/79f24d80edc7-one_more_try.txt
jboske,c1ec69fcf4a5-the_word_order_coup,26d2fefa-173d-11d7-9383-003065d4ec72@optushome.com.au,2,mail/jboske/threads/2002/c1ec69fcf4a5-the_word_order_coup.txt
jboske,5c8015a5d0ca-fundamentalism%3A_reply_to_nick,lpbbjkmninkhacndiigmgejahdaa.a.rosta@lycos.co.uk,6,mail/jboske/threads/2002/5c8015a5d0ca-fundamentalism%3A_reply_to_nick.txt
jboske,8671439b95ad-big_rethink_on_unique_and_other_gadri,lpbbjkmninkhacndiigmkejehdaa.a.rosta@lycos.co.uk,20,mail/jboske/threads/2002/8671439b95ad-big_rethink_on_unique_and_other_gadri.txt
jboske,c08ed1eeb84e-ka'ai,44156c5a-1790-11d7-9383-003065d4ec72@optushome.com.au,2,mail/jboske/threads/2002/c08ed1eeb84e-ka'ai.txt
jboske,5f3eb8c85fe8-word-order_coup,33.31d0a3d4.2b3a5254@aol.com,1,mail/jboske/threads/2002/5f3eb8c85fe8-word-order_coup.txt
jboske,fb8eedfe63ab-consistency_vs%2E_back-compatibility,3f.15efb684.2b3a5318@aol.com,1,mail/jboske/threads/2002/fb8eedfe63ab-consistency_vs%2E_back-compatibility.txt
jboske,b7fa50f13c27-a_new_kind_of_fundamentalism,80.22a673b5.2ad0b26c@aol.com,1,mail/jboske/threads/2002/b7fa50f13c27-a_new_kind_of_fundamentalism.txt
jboske,aca8bcb74c7f-propositionalism_redux,lpbbjkmninkhacndiigmmekkhdaa.a.rosta@lycos.co.uk,15,mail/jboske/threads/2002/aca8bcb74c7f-propositionalism_redux.txt
jboske,988f5e5f0b85-gadri,1040991255.537.12101.m12@yahoogroups.com,63,mail/jboske/threads/2002/988f5e5f0b85-gadri.txt
jboske,"df4d73156b46-jim_carter's_view_of_masses,_gadri",200212271814.naa00426@mail2.reutershealth.com,1,"mail/jboske/threads/2002/df4d73156b46-jim_carter's_view_of_masses,_gadri.txt"
jboske,82789ab5d75b-digest_number_134,f126ohpanepk3s1yvdq00019032@hotmail.com,5,mail/jboske/threads/2002/82789ab5d75b-digest_number_134.txt
jboske,0bbf7518f66f-supporting_the_mustelid,200212280424.xaa04401@mail2.reutershealth.com,1,mail/jboske/threads/2002/0bbf7518f66f-supporting_the_mustelid.txt
jboske,168b04d0613f-digest_number_135,1041033015.4889.75726.m7@yahoogroups.com,27,mail/jboske/threads/2002/168b04d0613f-digest_number_135.txt
jboske,799c2b0655f1-nick_on_propositionalism_%26c%2E_%28was%3A_re%3,f89lzmo99mfwhkovmdp0001cd2b@hotmail.com,55,mail/jboske/threads/2002/799c2b0655f1-nick_on_propositionalism_%26c%2E_%28was%3A_re%3.txt
jboske,ca54d2535c3d-gricean_carpet_bombing_%28was%3A_re%3A_digest_n,f145h9ntwxdrujkn2f60000dea3@hotmail.com,2,mail/jboske/threads/2002/ca54d2535c3d-gricean_carpet_bombing_%28was%3A_re%3A_digest_n.txt
jboske,815af7d86a70-a_few_small_points,200212290033.taa08473@mail2.reutershealth.com,2,mail/jboske/threads/2002/815af7d86a70-a_few_small_points.txt
jboske,b20d083a4903-digest_number_136,1041076779.497.65377.m12@yahoogroups.com,9,mail/jboske/threads/2002/b20d083a4903-digest_number_136.txt
jboske,8be45b18fc2c-needed_boxes_%28was%3A_lo'ie_%21%3D_lo'ei%29,f136pb2ewro8lxy4dly000006b5@hotmail.com,12,mail/jboske/threads/2002/8be45b18fc2c-needed_boxes_%28was%3A_lo'ie_%21%3D_lo'ei%29.txt
jboske,1e928b4b36c5-a_gadri_which_will_solve_all_our_box%2Fdoctor%2,f6m70yakelxgr0fsfx400005abc@hotmail.com,3,mail/jboske/threads/2002/1e928b4b36c5-a_gadri_which_will_solve_all_our_box%2Fdoctor%2.txt
jboske,3d4b68aa8350-interpretation_of_lahe_%28was%3A_re%3A_digest_n,f55eluye38zlsbzxacn00003098@hotmail.com,13,mail/jboske/threads/2003/3d4b68aa8350-interpretation_of_lahe_%28was%3A_re%3A_digest_n.txt
jboske,92d551f9789e-doing_logic_in_lojban,200301040328.waa29041@mail2.reutershealth.com,5,mail/jboske/threads/2003/92d551f9789e-doing_logic_in_lojban.txt
jboske,7d0ca17949dc-da'a,f90osa91e9gqvnbeg10000168e1@hotmail.com,5,mail/jboske/threads/2003/7d0ca17949dc-da'a.txt
jboske,cbe7f8f7b377-hello_over_there,361be778-20bf-11d7-8ae9-003065d4ec72@optushome.com.au,9,mail/jboske/threads/2003/cbe7f8f7b377-hello_over_there.txt
jboske,1e99641b6b00-kinds,lpbbjkmninkhacndiigmceeaheaa.a.rosta@lycos.co.uk,7,mail/jboske/threads/2003/1e99641b6b00-kinds.txt
jboske,"cf1de5990a3d-%7Blo%7D_%21%3D_%7Bda_poi%7D,_%26_another_excel",lpbbjkmninkhacndiigmeeeaheaa.a.rosta@lycos.co.uk,17,"mail/jboske/threads/2003/cf1de5990a3d-%7Blo%7D_%21%3D_%7Bda_poi%7D,_%26_another_excel.txt"
jboske,ad16a38d6598-intensions%3A_w,p05200f1aba3ea9fdfef2@[128.250.86.174],8,mail/jboske/threads/2003/ad16a38d6598-intensions%3A_w.txt
jboske,726478770634-monty's_unicorns,756b1941-2184-11d7-8ae9-003065d4ec72@optushome.com.au,1,mail/jboske/threads/2003/726478770634-monty's_unicorns.txt
jboske,284d46549af3-q_lo'e,lpbbjkmninkhacndiigmcefpheaa.a.rosta@lycos.co.uk,1,mail/jboske/threads/2003/284d46549af3-q_lo'e.txt
jboske,b4be74547ba1-why_linguists_might_be_interested_in_lojban_%28,20021006125308.f9452-100000@granite.thestonecutters.net,3,mail/jboske/threads/2002/b4be74547ba1-why_linguists_might_be_interested_in_lojban_%28.txt
jboske,24b6adf8789c-cai_%28was%3A_re%3A_more_true_%28was%3A_ka_ka_%,f273vdvldvmgld9jsd80000829d@hotmail.com,4,mail/jboske/threads/2002/24b6adf8789c-cai_%28was%3A_re%3A_more_true_%28was%3A_ka_ka_%.txt
jboske,44cb5273479d-lexicalizations_for_truth%2Fdegree_operators_%2,f116r881np7vxee4fdg00011a99@hotmail.com,5,mail/jboske/threads/2002/44cb5273479d-lexicalizations_for_truth%2Fdegree_operators_%2.txt
jboske,2646f09ef88f-how_lojban_got_its_spots_%28was%3A_re%3A_cai_%2,28.2dc261f6.2ad46c94@aol.com,2,mail/jboske/threads/2002/2646f09ef88f-how_lojban_got_its_spots_%28was%3A_re%3A_cai_%2.txt
jboske,e9b65bb2b591-re_more_true,64.26a2e115.2ad46c81@aol.com,2,mail/jboske/threads/2002/e9b65bb2b591-re_more_true.txt
jboske,5519f29fed66-ui_and_truth_%28was%3A_re%3A_re%3A_a_new_kind_o,20021008112505.f18630-100000@granite.thestonecutters.net,1,mail/jboske/threads/2002/5519f29fed66-ui_and_truth_%28was%3A_re%3A_re%3A_a_new_kind_o.txt
jboske,a94e18f501f1-the_ugly_head_of_ni,20021009120910.b23951-100000@granite.thestonecutters.net,87,mail/jboske/threads/2002/a94e18f501f1-the_ugly_head_of_ni.txt
jboske,d75f26bda945-xoi'a_%28i_think_it_is%29%2E,184.fe23860.2ad609e1@aol.com,1,mail/jboske/threads/2002/d75f26bda945-xoi'a_%28i_think_it_is%29%2E.txt
jboske,eb71e488455a-more_true,35.2e2eb7b6.2ad609f1@aol.com,1,mail/jboske/threads/2002/eb71e488455a-more_true.txt
jboske,0c5e0aab3381-bi'i_%28was%3A_re%3A_%5Blojban%5D_re%3A_%5Banno,f79hyrmsouioodftojj00013c08@hotmail.com,5,mail/jboske/threads/2002/0c5e0aab3381-bi'i_%28was%3A_re%3A_%5Blojban%5D_re%3A_%5Banno.txt
jboske,da0d08061caf-quality-ka,f204jf4jceelcxwfwag0001485d@hotmail.com,5,mail/jboske/threads/2002/da0d08061caf-quality-ka.txt
